departure_city,destination_city,country,date_depart,departure_time_difference,departure_status,airline,airline_type,cleaned_airline
Berlin,Frankfurt,Germany,2024-07-14,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Zurich,Switzerland,2024-07-14,0,On Time,Swiss (LX),premium,Swiss
Berlin,Brussels,Belgium,2024-07-14,0,On Time,Brussels Airlines (SN),premium,Brussels Airlines
Berlin,Venice,Italy,2024-07-14,13,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Amsterdam,Netherlands,2024-07-14,30,Delayed,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Antalya,Turkey,2024-07-14,165,Delayed,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Ankara ESB,Turkey,2024-07-14,0,On Time,(VF),budget,Valujet Airlines
Berlin,London LHR,United Kingdom,2024-07-14,0,On Time,British Airways (BA),premium,British Airways
Berlin,Palma de Mallorca,Spain,2024-07-14,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Warsaw,Poland,2024-07-14,55,Delayed,LOT Polish Airlines (LO),premium,Lot Polish Airlines
Berlin,Tel Aviv,Israel,2024-07-14,25,Delayed,Israir (6H),premium,Israir
Berlin,Paris CDG,France,2024-07-14,9,Delayed,Air France (AF),premium,Air France
Berlin,Barcelona,Spain,2024-07-14,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Istanbul IST,Turkey,2024-07-14,70,Delayed,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,Milan BGY,Italy,2024-07-14,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,New York JFK,United States,2024-07-14,40,Delayed,(N0),budget,Norse Atlantic Airways
Berlin,Amsterdam,Netherlands,2024-07-14,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Riga,Latvia,2024-07-14,35,Delayed,Air Baltic (BT),premium,Air Baltic
Berlin,Helsinki,Finland,2024-07-14,0,On Time,Finnair (AY),premium,Finnair
Berlin,Frankfurt,Germany,2024-07-14,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Zurich,Switzerland,2024-07-14,0,On Time,Swiss (LX),premium,Swiss
Berlin,Vienna,Austria,2024-07-14,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Saarbrücken,Germany,2024-07-14,0,On Time,Danish Air Transport (DX),premium,Danish Air Transport
Berlin,Copenhagen,Denmark,2024-07-14,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Belgrade,Serbia,2024-07-14,90,Delayed,Air Serbia (JU),premium,Air Serbia
Berlin,Munich,Germany,2024-07-14,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Krakow,Poland,2024-07-14,70,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Palma de Mallorca,Spain,2024-07-14,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Amsterdam,Netherlands,2024-07-14,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Oslo,Norway,2024-07-14,0,On Time,Norwegian Air Shuttle (DY),budget,Norwegian Air Shuttle
Berlin,Tbilisi,Georgia,2024-07-14,125,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Zurich,Switzerland,2024-07-14,20,Delayed,Swiss (LX),premium,Swiss
Berlin,Dusseldorf,Germany,2024-07-14,30,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Frankfurt,Germany,2024-07-14,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,London LHR,United Kingdom,2024-07-14,0,On Time,British Airways (BA),premium,British Airways
Berlin,Vienna,Austria,2024-07-14,10,Delayed,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Kaunas,Lithuania,2024-07-14,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Copenhagen,Denmark,2024-07-14,0,On Time,SAS-Scandinavian Airlines System (SK),premium,Sas-Scandinavian Airlines System
Berlin,Milan LIN,Italy,2024-07-14,108,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Luxembourg,Luxembourg,2024-07-14,0,On Time,Luxair (LG),premium,Luxair
Berlin,Antalya,Turkey,2024-07-14,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Reggio Calabria,Italy,2024-07-14,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Skopje,North Macedonia,2024-07-14,45,Delayed,Wizz Air (W6),budget,Wizz Air
Berlin,Paris CDG,France,2024-07-14,60,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Stuttgart,Germany,2024-07-14,35,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Stockholm ARN,Sweden,2024-07-14,25,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Graz,Austria,2024-07-14,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Edinburgh,United Kingdom,2024-07-14,55,Delayed,easyJet UK (U2),budget,Easyjet Uk
Berlin,Dublin,Ireland,2024-07-14,0,On Time,Aer Lingus (EI),premium,Aer Lingus
Berlin,Malta,Malta,2024-07-14,10,Delayed,Air Malta (KM),premium,Air Malta
Berlin,Gaziantep,Turkey,2024-07-14,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Budapest,Hungary,2024-07-14,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Barcelona,Spain,2024-07-14,0,On Time,Vueling Airlines (VY),budget,Vueling Airlines
Berlin,Manchester,United Kingdom,2024-07-14,0,On Time,easyJet UK (U2),budget,Easyjet Uk
Berlin,London LTN,United Kingdom,2024-07-14,0,Cancelled,easyJet UK (U2),budget,Easyjet Uk
Berlin,Nottingham EMA,United Kingdom,2024-07-15,0,On Time,Eastern Airways (T3),premium,Eastern Airways
Berlin,Palma de Mallorca,Spain,2024-07-15,0,On Time,SUNDAIR (SDR),budget,Sundair
Berlin,Ibiza,Spain,2024-07-15,15,Delayed,Eurowings (EW),budget,Eurowings
Berlin,London STN,United Kingdom,2024-07-15,0,On Time,Titan Airways (ZT),premium,Titan Airways
Berlin,London STN,United Kingdom,2024-07-15,0,On Time,Amelia International (AEH),budget,Amelia International
Berlin,Palma de Mallorca,Spain,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Zurich,Switzerland,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Palma de Mallorca,Spain,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Marseille,France,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Dublin,Ireland,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Amsterdam,Netherlands,2024-07-15,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Lisbon,Portugal,2024-07-15,0,On Time,TAP Air Portugal (TP),premium,Tap Air Portugal
Berlin,Thessaloniki,Greece,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Copenhagen,Denmark,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Rome FCO,Italy,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Paris CDG,France,2024-07-15,0,On Time,Air France (AF),premium,Air France
Berlin,Madrid,Spain,2024-07-15,0,On Time,IBERIA Express (IBS),budget,Iberia Express
Berlin,Malaga,Spain,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Amsterdam,Netherlands,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Dusseldorf,Germany,2024-07-15,60,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Munich,Germany,2024-07-15,15,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Kos,Greece,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Paris Orly,France,2024-07-15,0,On Time,Transavia France (TO),budget,Transavia France
Berlin,Cologne/Bonn,Germany,2024-07-15,10,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Stuttgart,Germany,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Zadar,Croatia,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,London LCY,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Brussels,Belgium,2024-07-15,0,On Time,Brussels Airlines (SN),premium,Brussels Airlines
Berlin,Istanbul IST,Turkey,2024-07-15,0,On Time,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,Geneva,Switzerland,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Vienna,Austria,2024-07-15,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,London LHR,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Chania,Greece,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Madrid,Spain,2024-07-15,0,On Time,IBERIA Express (IBS),budget,Iberia Express
Berlin,Zurich,Switzerland,2024-07-15,0,On Time,Swiss (LX),premium,Swiss
Berlin,Heraklion,Greece,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Frankfurt,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Munich,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Izmir ADB,Turkey,2024-07-15,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Rhodos,Greece,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Milan MXP,Italy,2024-07-15,0,On Time,Malta Air (MAY),budget,Malta Air
Berlin,Vienna,Austria,2024-07-15,15,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Zurich,Switzerland,2024-07-15,125,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Frankfurt,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Antalya,Turkey,2024-07-15,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Olbia,Italy,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Stuttgart,Germany,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Berlin,Germany,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Manchester,United Kingdom,2024-07-15,420,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Warsaw,Poland,2024-07-15,0,On Time,LOT Polish Airlines (LO),premium,Lot Polish Airlines
Berlin,Cologne/Bonn,Germany,2024-07-15,15,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Dusseldorf,Germany,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Vilnius,Lithuania,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Frankfurt,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Riga,Latvia,2024-07-15,10,Delayed,Air Baltic (BT),premium,Air Baltic
Berlin,Pula,Croatia,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Strasbourg,France,2024-07-15,0,On Time,Volotea Airlines (VOE),budget,Volotea Airlines
Berlin,Stockholm ARN,Sweden,2024-07-15,55,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Luxembourg,Luxembourg,2024-07-15,0,On Time,Luxair (LG),premium,Luxair
Berlin,Frankfurt,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Helsinki,Finland,2024-07-15,0,On Time,Finnair (AY),premium,Finnair
Berlin,Saarbrücken,Germany,2024-07-15,0,On Time,Danish Air Transport (DX),premium,Danish Air Transport
Berlin,Munich,Germany,2024-07-15,15,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Vienna,Austria,2024-07-15,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Heraklion,Greece,2024-07-15,0,On Time,SUNDAIR (SDR),budget,Sundair
Berlin,Bari,Italy,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Amsterdam,Netherlands,2024-07-15,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Paphos,Cyprus,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Marsa Alam,Egypt,2024-07-15,0,On Time,Air Cairo (SM),budget,Air Cairo
Berlin,Oslo,Norway,2024-07-15,20,Delayed,Norwegian Air Shuttle (DY),budget,Norwegian Air Shuttle
Berlin,Kutaisi,Georgia,2024-07-15,33,Delayed,Wizz Air (W6),budget,Wizz Air
Berlin,Rome FCO,Italy,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Munich,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Edinburgh,United Kingdom,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Belgrade,Serbia,2024-07-15,15,Delayed,Air Serbia (JU),premium,Air Serbia
Berlin,Antalya,Turkey,2024-07-15,25,Delayed,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Basel,Switzerland,2024-07-15,10,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Paris CDG,France,2024-07-15,5,Delayed,Air France (AF),premium,Air France
Berlin,Zurich,Switzerland,2024-07-15,0,On Time,Swiss (LX),premium,Swiss
Berlin,Doha,Qatar,2024-07-15,20,Delayed,Qatar Airways (QR),premium,Qatar Airways
Berlin,Frankfurt,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,London LTN,United Kingdom,2024-07-15,0,On Time,easyJet UK (U2),budget,Easyjet Uk
Berlin,Birmingham,United Kingdom,2024-07-15,0,On Time,easyJet UK (U2),budget,Easyjet Uk
Berlin,Munich,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,New York EWR,United States,2024-07-15,0,On Time,United Airlines (UA),premium,United Airlines
Berlin,Palma de Mallorca,Spain,2024-07-15,20,Delayed,Eurowings (EW),budget,Eurowings
Berlin,London STN,United Kingdom,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,London STN,United Kingdom,2024-07-15,0,On Time,(TLJ),budget,Jetline International
Berlin,London STN,United Kingdom,2024-07-15,0,Cancelled,(TLJ),budget,Jetline International
Berlin,Gothenburg GOT,Sweden,2024-07-15,60,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Copenhagen,Denmark,2024-07-15,5,Delayed,SAS-Scandinavian Airlines System (SK),premium,Sas-Scandinavian Airlines System
Berlin,Krakow,Poland,2024-07-15,0,On Time,easyJet UK (U2),budget,Easyjet Uk
Berlin,Heraklion,Greece,2024-07-15,0,On Time,Corendon Airlines Europe (CXI),budget,Corendon Airlines Europe
Berlin,New York JFK,United States,2024-07-15,0,On Time,Delta Air Lines (DL),premium,Delta Air Lines
Berlin,Manchester,United Kingdom,2024-07-15,31,Delayed,easyJet UK (U2),budget,Easyjet Uk
Berlin,London STN,United Kingdom,2024-07-15,20,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Catania,Italy,2024-07-15,3,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Helsinki,Finland,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,London LGW,United Kingdom,2024-07-15,21,Delayed,easyJet UK (U2),budget,Easyjet Uk
Berlin,Dublin,Ireland,2024-07-15,0,On Time,Aer Lingus (EI),premium,Aer Lingus
Berlin,Barcelona,Spain,2024-07-15,0,On Time,Vueling Airlines (VY),budget,Vueling Airlines
Berlin,Tunis,Tunisia,2024-07-15,0,On Time,Nouvelair Tunisie (BJ),budget,Nouvelair Tunisie
Berlin,Frankfurt,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Istanbul IST,Turkey,2024-07-15,0,On Time,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,London LHR,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Palma de Mallorca,Spain,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Zurich,Switzerland,2024-07-15,10,Delayed,Swiss (LX),premium,Swiss
Berlin,Tel Aviv,Israel,2024-07-15,0,On Time,EL AL- Israel Airlines (LY),premium,El Al- Israel Airlines
Berlin,Madrid,Spain,2024-07-15,0,On Time,IBERIA (IB),premium,Iberia
Berlin,London STN,United Kingdom,2024-07-15,0,On Time,Eagle Aviation GmbH (GER),premium,Eagle Aviation Gmbh
Berlin,London LHR,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Madrid,Spain,2024-07-15,0,On Time,IBERIA (IB),premium,Iberia
Berlin,Vienna,Austria,2024-07-15,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Marrakech,Morocco,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Madrid,Spain,2024-07-15,0,On Time,IBERIA Express (IBS),budget,Iberia Express
Berlin,Athens,Greece,2024-07-15,18,Delayed,Aegean Airlines (A3),premium,Aegean Airlines
Berlin,Milan MXP,Italy,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Tel Aviv,Israel,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Erbil,Iraq,2024-07-15,0,On Time,UR Airlines (UBD),budget,Ur Airlines
Berlin,Singapore,Singapore,2024-07-15,0,On Time,Scoot (TR),budget,Scoot
Berlin,Antalya,Turkey,2024-07-15,0,On Time,Freebird Airlines (FHY),budget,Freebird Airlines
Berlin,Brussels,Belgium,2024-07-15,0,On Time,Brussels Airlines (SN),premium,Brussels Airlines
Berlin,London LCY,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Frankfurt,Germany,2024-07-15,45,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Marsa Alam,Egypt,2024-07-15,8,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,London STN,United Kingdom,2024-07-15,0,On Time,Zimex Aviation (XM),premium,Zimex Aviation
Berlin,Stuttgart,Germany,2024-07-15,15,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Nice,France,2024-07-15,110,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Madrid,Spain,2024-07-15,0,On Time,Air Europa (UX),premium,Air Europa
Berlin,Paris CDG,France,2024-07-15,0,On Time,Air France (AF),premium,Air France
Berlin,Amsterdam,Netherlands,2024-07-15,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Reykjavik,Iceland,2024-07-15,0,On Time,(OG),budget,One-Two-Go Airlines
Berlin,Istanbul SAW,Turkey,2024-07-15,0,On Time,(VF),budget,Valujet Airlines
Berlin,Antalya,Turkey,2024-07-15,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Split,Croatia,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Bologna,Italy,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,London LHR,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Tivat,Montenegro,2024-07-15,7,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Heraklion,Greece,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Munich,Germany,2024-07-15,15,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Geneva,Switzerland,2024-07-15,0,On Time,Enter Air (ENT),budget,Enter Air
Berlin,Beirut,Lebanon,2024-07-15,0,On Time,SUNDAIR (SDR),budget,Sundair
Berlin,Istanbul IST,Turkey,2024-07-15,0,On Time,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,Manchester,United Kingdom,2024-07-15,460,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Helsinki,Finland,2024-07-15,0,On Time,Finnair (AY),premium,Finnair
Berlin,Birmingham,United Kingdom,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Lisbon,Portugal,2024-07-15,0,On Time,TAP Air Portugal (TP),premium,Tap Air Portugal
Berlin,Venice,Italy,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,London LGW,United Kingdom,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Istanbul SAW,Turkey,2024-07-15,57,Delayed,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Venice,Italy,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Munich,Germany,2024-07-15,10,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Stockholm ARN,Sweden,2024-07-15,70,Delayed,Norwegian Air (D8),budget,Norwegian Air
Berlin,Salzburg,Austria,2024-07-15,10,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Palma de Mallorca,Spain,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Chania,Greece,2024-07-15,137,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Frankfurt,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Munich,Germany,2024-07-15,10,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Budapest,Hungary,2024-07-15,5,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Riga,Latvia,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Beijing,China,2024-07-15,0,On Time,Hainan Airlines (HU),premium,Hainan Airlines
Berlin,Madrid,Spain,2024-07-15,0,On Time,Alba Star (LAV),budget,Alba Star
Berlin,Reykjavik,Iceland,2024-07-15,0,On Time,Icelandair (FI),premium,Icelandair
Berlin,London LCY,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Malaga,Spain,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,London LHR,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Milan LIN,Italy,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Glasgow,United Kingdom,2024-07-15,0,On Time,easyJet UK (U2),budget,Easyjet Uk
Berlin,Amsterdam,Netherlands,2024-07-15,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Rhodos,Greece,2024-07-15,0,On Time,SUNDAIR (SDR),budget,Sundair
Berlin,Rhodos,Greece,2024-07-15,50,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Malaga,Spain,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Izmir ADB,Turkey,2024-07-15,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Frankfurt,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Zurich,Switzerland,2024-07-15,25,Delayed,Swiss (LX),premium,Swiss
Berlin,Paris Orly,France,2024-07-15,15,Delayed,Transavia France (TO),budget,Transavia France
Berlin,Barcelona,Spain,2024-07-15,0,On Time,Vueling Airlines (VY),budget,Vueling Airlines
Berlin,Copenhagen,Denmark,2024-07-15,20,Delayed,SAS-Scandinavian Airlines System (SK),premium,Sas-Scandinavian Airlines System
Berlin,London LHR,United Kingdom,2024-07-15,0,On Time,British Airways (BA),premium,British Airways
Berlin,Porto,Portugal,2024-07-15,70,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Barcelona,Spain,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Vienna,Austria,2024-07-15,10,Delayed,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Istanbul IST,Turkey,2024-07-15,45,Delayed,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,Salerno,Italy,2024-07-15,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Lisbon,Portugal,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Brussels,Belgium,2024-07-15,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,London STN,United Kingdom,2024-07-15,20,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Paris CDG,France,2024-07-15,0,On Time,Air France (AF),premium,Air France
Berlin,Tallinn,Estonia,2024-07-15,25,Delayed,Air Baltic (BT),premium,Air Baltic
Berlin,Pristina,Kosovo,2024-07-15,21,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Madrid,Spain,2024-07-15,0,On Time,Air Europa (UX),premium,Air Europa
Berlin,Zurich,Switzerland,2024-07-15,0,On Time,Swiss (LX),premium,Swiss
Berlin,Cairo,Egypt,2024-07-15,60,Delayed,Egypt Air (MS),premium,Egypt Air
Berlin,London STN,United Kingdom,2024-07-15,45,Delayed,Ryanair UK (RUK),budget,Ryanair Uk
Berlin,Munich,Germany,2024-07-15,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Nantes,France,2024-07-15,65,Delayed,Transavia France (TO),budget,Transavia France
Berlin,Doha,Qatar,2024-07-15,0,On Time,Qatar Airways (QR),premium,Qatar Airways
Berlin,Palma de Mallorca,Spain,2024-07-15,85,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Heraklion,Greece,2024-07-15,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Kos,Greece,2024-07-15,15,Delayed,Eurowings (EW),budget,Eurowings
